STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,10/8/17,,,0.48,,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,10/9/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,10/10/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,10/11/17,,,1.64,,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,10/12/17,,,0.07,,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,10/13/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,10/14/17,,,2.23,,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,10/15/17,,,4.87,,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,10/16/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,10/17/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,10/18/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,10/19/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,10/20/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,10/21/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,10/22/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,10/23/17,,,0.86,,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,10/24/17,,,0.48,,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,10/25/17,,,0.5,,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,10/26/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,10/27/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,10/28/17,,,0.03,,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,10/29/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,10/30/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,10/31/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,11/1/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,11/2/17,,,0.3,,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,11/3/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,11/4/17,,,0.19,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,11/6/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,11/7/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,11/8/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,11/9/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,11/10/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,11/11/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,11/14/17,,,,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,11/15/17,,,0.17,,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,11/16/17,,,0.09,,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,11/17/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,11/20/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,11/21/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,11/22/17,,,0.09,,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,11/23/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,11/24/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,11/25/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,11/26/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,11/28/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,11/29/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,11/30/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0098,"DOWNERS GROVE 0.9 S, IL US",41.784,-88.0168,229.5,12/1/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,1/3/17,,,0.09,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,1/11/17,,,0.23,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,1/12/17,,,0.47,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,1/13/17,,,0.08,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,1/17/17,,,1.29,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,1/20/17,,,0.78,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,1/25/17,,,0.04,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,1/26/17,,,0.04,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,1/31/17,,,0.01,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,2/7/17,,,0.86,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,2/8/17,,,0.28,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,2/21/17,,,0.03,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,2/24/17,,,0.26,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,3/7/17,,,0.28,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,3/13/17,,,0.14,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,3/14/17,,,0.18,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,3/17/17,,,0.04,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,3/20/17,,,0.43,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,3/22/17,,,0,0,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,3/24/17,,,0.02,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,3/28/17,,,0.01,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,3/30/17,,,1.45,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,3/31/17,,,0.97,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,4/4/17,,,0.24,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,4/5/17,,,0.22,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,4/6/17,,,0.98,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,4/7/17,,,0.01,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,4/10/17,,,0.03,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,4/11/17,,,0.15,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,4/13/17,,,0.17,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,4/20/17,,,0.16,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,5/2/17,,,0.24,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,5/3/17,,,0.03,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,5/6/17,,,0.21,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,5/9/17,,,0.49,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,5/10/17,,,0.06,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,5/16/17,,,0.04,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,5/18/17,,,0.37,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,5/20/17,,,0.35,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,5/21/17,,,0.38,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,5/24/17,,,0.59,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,5/25/17,,,0.02,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,6/14/17,,,0.05,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,6/15/17,,,1.94,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,6/16/17,,,0.15,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,6/21/17,,,0.02,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,6/23/17,,,0.43,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,6/29/17,,,0.49,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,6/30/17,,,0.09,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,7/20/17,,,1,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,8/4/17,,,0.12,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,8/15/17,,,0.07,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,8/17/17,,,0.15,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,8/21/17,,,0.59,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,8/22/17,,,0.16,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,8/28/17,,,0.22,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,8/30/17,,,0.04,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,9/19/17,,,0.28,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,10/6/17,,,0.27,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,10/11/17,,,1.7,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,10/12/17,,,0.12,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,10/13/17,,,0.01,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,11/4/17,,,0.24,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,11/5/17,,,0.85,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,11/15/17,,,0.08,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,11/16/17,,,0.15,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,12/4/17,,,0.02,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,12/5/17,,,0.08,,,,,,,,,,,,,,,
US1ILDP0096,"LOMBARD 1.0 WSW, IL US",41.8678,-88.033,212.8,12/7/17,,,0,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,1/19/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,1/20/17,,,1.12,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,1/21/17,,,0.02,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,1/22/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,1/23/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,1/24/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,1/26/17,,,0.08,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,2/5/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,2/6/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,2/7/17,,,0.51,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,2/21/17,,,0.18,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,2/24/17,,,0.3,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,2/28/17,,,0.03,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,3/1/17,,,1.8,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,3/2/17,,,0.09,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,3/6/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,3/7/17,,,0.24,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,3/8/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,3/9/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,3/10/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,3/11/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,3/24/17,,,0.02,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,3/27/17,,,0.11,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,3/28/17,,,0,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,3/29/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,3/30/17,,,1.72,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,3/31/17,,,0.77,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,4/1/17,,,0,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,4/2/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,4/5/17,,,0.17,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,4/6/17,,,1.57,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,4/7/17,,,0,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,4/8/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,4/9/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,4/10/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,4/11/17,,,0.15,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,4/12/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,4/13/17,,,0.02,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,4/14/17,,,0.13,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,4/15/17,,,0.16,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,4/16/17,,,0.26,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,4/17/17,,,0.01,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,4/18/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,4/20/17,,,0.06,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,4/21/17,,,0.02,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,4/22/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,4/23/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,4/24/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,4/25/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,4/26/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,4/27/17,,,0.4,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,4/28/17,,,0.01,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,4/30/17,,,2.28,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,5/1/17,,,1.25,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,5/2/17,,,0.25,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,5/3/17,,,0.03,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,5/4/17,,,0.02,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,5/5/17,,,0.01,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,5/6/17,,,0.08,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,5/7/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,5/8/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,5/9/17,,,0.4,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,5/10/17,,,0.05,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,5/11/17,,,0.91,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,5/12/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,5/13/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,5/14/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,5/15/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,5/16/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,5/18/17,,,0.08,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,5/19/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,5/20/17,,,0.2,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,5/21/17,,,0.33,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,5/22/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,5/23/17,,,0.02,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,5/24/17,,,0.74,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,5/25/17,,,0.06,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,5/26/17,,,0,0,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,5/27/17,,,0.43,,,,,,,,,,,,,,,
US1ILCK0148,"OAK LAWN 1.9 SE, IL US",41.6936,-87.729,182.3,5/28/17,,,0,0,,,,,,,,,,,,,,
